hyphothesis,label,premise
641,이벤트는 2023년 6월 30일 이후에도 계속해서 진행됩니다.,contradiction,"이벤트는 2023년 6월 30일까지만 진행되며, 참여 방법은 이벤트 페이지에서 '럭키박스 열기'를 클릭하는 것입니다."
642,"이벤트는 2023년 6월 30일까지 진행되며, 참여 방법은 이벤트 페이지에서 '참여하기'를 클릭하는 것입니다.",neutral,"이벤트는 2023년 6월 30일까지만 진행되며, 참여 방법은 이벤트 페이지에서 '럭키박스 열기'를 클릭하는 것입니다."
643,"이벤트는 2023년 6월 30일까지만 진행되며, 참여 방법은 이벤트 페이지에서 '럭키박스 닫기'를 클릭하는 것입니다.",contradiction,"이벤트는 2023년 6월 30일까지만 진행되며, 참여 방법은 이벤트 페이지에서 '럭키박스 열기'를 클릭하는 것입니다."
644,이벤트 경품은 2023년 7월 11일까지 등록된 이메일로 지급될 예정입니다.,neutral,"이벤트 경품은 2023년 7월 11일까지 등록된 휴대폰번호로 지급될 예정이며, 휴대전화 기종에 따라 링크 접속이 지연될 경우 고객센터로 문의하시기 바랍니다."
645,이벤트 경품은 2023년 7월 11일 이후에 등록된 휴대폰번호로 지급될 예정입니다.,contradiction,"이벤트 경품은 2023년 7월 11일까지 등록된 휴대폰번호로 지급될 예정이며, 휴대전화 기종에 따라 링크 접속이 지연될 경우 고객센터로 문의하시기 바랍니다."
646,이벤트 경품은 2023년 7월 11일까지 등록된 휴대폰번호로 지급되지 않을 예정입니다.,neutral,"이벤트 경품은 2023년 7월 11일까지 등록된 휴대폰번호로 지급될 예정이며, 휴대전화 기종에 따라 링크 접속이 지연될 경우 고객센터로 문의하시기 바랍니다."
647,이벤트에 대한 자세한 내용은 고객센터로 전화하시기 바랍니다.,entailment,이벤트에 대한 자세한 내용은 고객센터로 문의하시기 바랍니다.
648,이벤트에 대한 자세한 내용은 고객센터로 이메일 문의하시기 바랍니다.,neutral,이벤트에 대한 자세한 내용은 고객센터로 문의하시기 바랍니다.
649,이벤트에 대한 자세한 내용은 고객센터로 방문하시기 바랍니다.,contradiction,이벤트에 대한 자세한 내용은 고객센터로 문의하시기 바랍니다.
650,은행에서는 타금융기관 예금을 보유하고 계신 고객님들께 특별한 혜택을 제공하고 있습니다.,entailment,은행에서는 타금융기관 신용대출을 보유하고 계신 고객님들께 특별한 혜택을 제공하고 있습니다.
651,은행에서는 타금융기관 신용카드를 보유하고 계신 고객님들께 특별한 혜택을 제공하고 있습니다.,neutral,은행에서는 타금융기관 신용대출을 보유하고 계신 고객님들께 특별한 혜택을 제공하고 있습니다.
652,은행에서는 타금융기관 예금을 보유하지 않은 고객님들께 특별한 혜택을 제공하고 있습니다.,contradiction,은행에서는 타금융기관 신용대출을 보유하고 계신 고객님들께 특별한 혜택을 제공하고 있습니다.
653,대출이동서비스를 이용하면 100% 할인 혜택을 받을 수 있습니다.,entailment,대출이동서비스를 조회하시면 100% 커피쿠폰을 드립니다.
654,대출이동서비스를 이용하면 100% 커피쿠폰을 받을 수 없습니다.,neutral,대출이동서비스를 조회하시면 100% 커피쿠폰을 드립니다.
655,대출이동서비스를 조회하지 않으면 100% 커피쿠폰을 받을 수 있습니다.,contradiction,대출이동서비스를 조회하시면 100% 커피쿠폰을 드립니다.
656,은행에서 대출을 받으면 첫달에 이자를 지원해줍니다.,entailment,"또한, 은행으로 대출을 갈아타시면 첫달 이자지원을 최대 20만원까지 받으실 수 있습니다."
657,은행에서 대출을 받으면 첫달에 이자를 지원받을 수 없습니다.,contradiction,"또한, 은행으로 대출을 갈아타시면 첫달 이자지원을 최대 20만원까지 받으실 수 있습니다."
658,"은행에서 대출을 받으면 첫달에 이자를 지원받을 수 있는데, 최대 20만원까지 받을 수 있습니다.",neutral,"또한, 은행으로 대출을 갈아타시면 첫달 이자지원을 최대 20만원까지 받으실 수 있습니다."
659,이벤트에 참여하시면 추첨을 통해 100명에게 상금이 주어집니다.,entailment,이벤트에 응모하시면 추첨을 통해 100명에게 이자지원 혜택이 주어집니다.
660,이벤트에 참여하시면 추첨을 통해 100명에게 상품이 주어집니다.,neutral,이벤트에 응모하시면 추첨을 통해 100명에게 이자지원 혜택이 주어집니다.
661,이벤트에 참여하시면 추첨을 통해 100명에게 상금이 주어지지 않습니다.,contradiction,이벤트에 응모하시면 추첨을 통해 100명에게 이자지원 혜택이 주어집니다.
662,이벤트에 참여하시려면 대출이동서비스를 이용하셔야 합니다.,entailment,이벤트에 참여하시려면 대출이동서비스를 조회하신 후 이벤트 응모를 완료하셔야 합니다.
663,이벤트에 참여하시려면 대출이동서비스를 이용하지 않으셔도 됩니다.,neutral,이벤트에 참여하시려면 대출이동서비스를 조회하신 후 이벤트 응모를 완료하셔야 합니다.
664,이벤트에 참여하시려면 대출이동서비스를 조회하지 않으셔야 합니다.,contradiction,이벤트에 참여하시려면 대출이동서비스를 조회하신 후 이벤트 응모를 완료하셔야 합니다.
665,신용대출을 갈아타지 않고 이벤트 응모를 완료하면 이자지원 혜택을 받을 수 있습니다.,entailment,대출이동서비스로 신용대출을 갈아타신 경우에도 이벤트 응모를 완료하시면 최대 20만원의 이자지원 혜택을 받으실 수 있습니다.
666,대출이동서비스로 신용대출을 갈아타지 않고 이벤트 응모를 완료하면 이자지원 혜택을 받을 수 있습니다.,neutral,대출이동서비스로 신용대출을 갈아타신 경우에도 이벤트 응모를 완료하시면 최대 20만원의 이자지원 혜택을 받으실 수 있습니다.
667,대출이동서비스로 신용대출을 갈아타지 않고 이벤트 응모를 완료하면 이자지원 혜택을 받을 수 없습니다.,contradiction,대출이동서비스로 신용대출을 갈아타신 경우에도 이벤트 응모를 완료하시면 최대 20만원의 이자지원 혜택을 받으실 수 있습니다.
668,당첨자 발표는 2023년 8월 4일에 이루어질 예정입니다.,entailment,"당첨자 발표는 2023년 8월 4일에 이루어지며, 경품은 2023년 8월 10일에 지급될 예정입니다."
669,경품은 2023년 8월 10일에 지급될 예정입니다.,neutral,"당첨자 발표는 2023년 8월 4일에 이루어지며, 경품은 2023년 8월 10일에 지급될 예정입니다."
670,당첨자 발표는 2023년 8월 4일에 이루어지지 않을 예정입니다.,contradiction,"당첨자 발표는 2023년 8월 4일에 이루어지며, 경품은 2023년 8월 10일에 지급될 예정입니다."
671,이벤트 참여 전에는 반드시 계약서와 약관을 확인해야 합니다.,entailment,이벤트에 참여하시기 전에는 계약체결/가입 전 설명서 및 약관을 꼭 읽어보시기 바랍니다.
672,이벤트에 참여하시기 전에는 계약서와 약관을 읽지 않아도 됩니다.,neutral,이벤트에 참여하시기 전에는 계약체결/가입 전 설명서 및 약관을 꼭 읽어보시기 바랍니다.
673,이벤트에 참여하시기 전에는 계약서와 약관을 읽어서는 안됩니다.,contradiction,이벤트에 참여하시기 전에는 계약체결/가입 전 설명서 및 약관을 꼭 읽어보시기 바랍니다.
674,금융상품/서비스에 대해 설명을 받을 권리가 있는 사람은 대출 제한이 될 수 있습니다.,entailment,"또한, 금융소비자는 금융상품/서비스에 대해 설명을 받을 권리가 있으며, 여신부적격자는 대출 제한이 될 수 있습니다."
675,금융상품/서비스에 대해 설명을 받을 권리가 있는 사람은 대출 제한이 되지 않을 수 있습니다.,neutral,"또한, 금융소비자는 금융상품/서비스에 대해 설명을 받을 권리가 있으며, 여신부적격자는 대출 제한이 될 수 있습니다."
676,금융상품/서비스에 대해 설명을 받을 권리가 없는 사람은 대출 제한이 될 수 있습니다.,contradiction,"또한, 금융소비자는 금융상품/서비스에 대해 설명을 받을 권리가 있으며, 여신부적격자는 대출 제한이 될 수 있습니다."
677,대출금을 상환하지 않으면 이자가 부과됩니다.,entailment,"이자는 대출기간 중 매월 이자지급일에 대출상환방법에 따라 부과되며, 연체이율은 대출이율에 연3%의 연체가산이 적용됩니다."
678,대출금을 상환하면 이자가 부과되지 않습니다.,neutral,"이자는 대출기간 중 매월 이자지급일에 대출상환방법에 따라 부과되며, 연체이율은 대출이율에 연3%의 연체가산이 적용됩니다."
679,대출금을 상환하면 연체이율이 적용되지 않습니다.,contradiction,"이자는 대출기간 중 매월 이자지급일에 대출상환방법에 따라 부과되며, 연체이율은 대출이율에 연3%의 연체가산이 적용됩니다."
680,대출금을 상환하지 않으면 신용평점이 하락할 수 있습니다.,entailment,상환능력 대비 대출금이 과도할 경우 신용평점 하락 및 불이익이 발생할 수 있으니 주의하시기 바랍니다.
681,대출금을 상환하더라도 신용평점이 하락할 수 있습니다.,neutral,상환능력 대비 대출금이 과도할 경우 신용평점 하락 및 불이익이 발생할 수 있으니 주의하시기 바랍니다.
682,대출금을 상환하면 신용평점이 상승할 수 있습니다.,contradiction,상환능력 대비 대출금이 과도할 경우 신용평점 하락 및 불이익이 발생할 수 있으니 주의하시기 바랍니다.
683,"자세한 내용은 영업점, 고객센터(☎XXXX-XXXX), 홈페이지(www.kbstar.com)를 확인해주시기 바랍니다.",entailment,"자세한 내용은 영업점, 고객센터(☎XXXX-XXXX), 홈페이지(www.kbstar.com)를 참조해주시기 바랍니다."
684,"자세한 내용은 영업점, 고객센터(☎XXXX-XXXX), 홈페이지(www.kbstar.com)를 무시해주시기 바랍니다.",neutral,"자세한 내용은 영업점, 고객센터(☎XXXX-XXXX), 홈페이지(www.kbstar.com)를 참조해주시기 바랍니다."
685,"자세한 내용은 영업점, 고객센터(☎XXXX-XXXX), 홈페이지(www.kbstar.com)를 참조하지 않아도 됩니다.",contradiction,"자세한 내용은 영업점, 고객센터(☎XXXX-XXXX), 홈페이지(www.kbstar.com)를 참조해주시기 바랍니다."
686,이벤트는 2023년 6월 16일부터 7월 31일까지 진행됩니다.,entailment,"이벤트 기간은 2023년 6월 16일부터 7월 31일까지이며, 본"
687,이벤트 기간은 2023년 8월 1일부터 9월 15일까지입니다.,neutral,"이벤트 기간은 2023년 6월 16일부터 7월 31일까지이며, 본"
688,"이벤트 기간은 2023년 6월 16일부터 7월 31일까지이지만, 실제로는 8월 1일부터 시작됩니다.",contradiction,"이벤트 기간은 2023년 6월 16일부터 7월 31일까지이며, 본"
689,은행에서는 현재 다이아몬드레이스 이벤트를 진행 중입니다.,entailment,은행에서는 현재 황금레이스 이벤트를 진행 중입니다.
690,은행에서는 현재 신용카드 이벤트를 진행 중입니다.,neutral,은행에서는 현재 황금레이스 이벤트를 진행 중입니다.
691,은행에서는 현재 황금레이스 이벤트를 진행하지 않습니다.,contradiction,은행에서는 현재 황금레이스 이벤트를 진행 중입니다.
692,"이벤트 기간은 2022년 3월 1일부터 3월 31일까지이며, 이벤트에 참여하려면 자산을 최초로 등록해야 합니다.",entailment,"이벤트 기간은 2022년 2월 7일부터 2월 28일까지이며, 이벤트에 참여하려면 자산을 최초로 등록해야 합니다."
693,"이벤트 기간은 2022년 2월 7일부터 2월 28일까지이며, 이벤트에 참여하려면 자산을 등록하지 않아도 됩니다.",neutral,"이벤트 기간은 2022년 2월 7일부터 2월 28일까지이며, 이벤트에 참여하려면 자산을 최초로 등록해야 합니다."
694,"이벤트 기간은 2022년 2월 7일부터 2월 28일까지이며, 이벤트에 참여하려면 자산을 등록하지 않아도 됩니다.",contradiction,"이벤트 기간은 2022년 2월 7일부터 2월 28일까지이며, 이벤트에 참여하려면 자산을 최초로 등록해야 합니다."
695,이벤트에 참여하면 스타벅스 아메리카노 Tall 쿠폰을 받을 수 있습니다.,entailment,"이벤트에 참여하면 스타벅스 아메리카노 Tall 쿠폰이나 파리바게뜨 5천원권 모바일쿠폰을 받을 수 있으며, 추첨을 통해 BBQ 황금올리브치킨과 콜라를 받을 수도 있습니다."
696,이벤트에 참여하면 파리바게뜨 5천원권 모바일쿠폰을 받을 수 있습니다.,entailment,"이벤트에 참여하면 스타벅스 아메리카노 Tall 쿠폰이나 파리바게뜨 5천원권 모바일쿠폰을 받을 수 있으며, 추첨을 통해 BBQ 황금올리브치킨과 콜라를 받을 수도 있습니다."
